Id,SalePrice
2735,138782.26733764427
2736,131482.65121729788
2737,121088.62783832476
2738,127725.07545767512
2739,147042.53593372906
2740,132736.79432501222
2741,147806.93605693337
2742,158221.5746447639
2743,157095.93190135635
2744,161245.78246346567
2745,137478.6324081527
2746,142669.4993311321
2747,152668.8931027465
2748,114842.67662009355
2749,124173.25258782847
2750,128431.19781480127
2751,134155.6598234518
2752,209234.7126867895
2753,159534.7650241398
2754,194402.75674368872
2755,147619.52376210273
2756,80825.10440396417
2757,54759.47163400142
2758,69640.8594027803
2759,174286.72309058494
2760,132265.91634802328
2761,133949.4630609961
2762,137787.96001177424
2763,182443.6980318187
2764,156690.38740038968
2765,282759.1870081527
2766,128055.02904806598
2767,83231.47816147593
2768,139368.8738115635
2769,138663.5855117043
2770,131260.05307296326
2771,87243.38707943226
2772,93451.97407200251
2773,182851.56865983896
2774,162485.77982829203
2775,121047.02342094349
2776,152477.99871988327
2777,163678.55042745813
2778,101601.37089266004
2779,123509.3473964037
2780,102375.20306529354
2781,87924.35221940333
2782,94778.364917126
2783,102726.6838614212
2784,126968.46658323868
2785,137268.17356087104
2786,33117.277592556304
2787,146359.81461576544
2788,55148.82957924148
2789,161467.0467770118
2790,96608.08873945578
2791,114967.97849253722
2792,77196.88572188135
2793,160060.41072448055
2794,100316.57936273137
2795,120136.46122253504
2796,98084.34648890949
2797,243220.30461815308
2798,122100.56629025997
2799,116655.3427162813
2800,67717.11010308622
2801,118343.39689326676
2802,144237.3205848536
2803,180925.95658546296
2804,130270.19148759893
2805,105445.7657507776
2806,56956.04075183175
2807,166961.67651269957
2808,157750.27600390927
2809,124027.83016826003
2810,123436.81882776986
2811,171136.90271119846
2812,174705.33262080298
2813,144138.55653232892
2814,149605.7667641425
2815,113887.87081113658
2816,220763.71378604847
2817,152818.21384925305
2818,134373.4111434435
2819,149606.75529796813
2820,142727.62008428262
2821,116135.79286226473
2822,181940.78423390668
2823,274402.5302475259
2824,172162.37171211524
2825,152061.44538679742
2826,135272.95146817446
2827,136302.78812522316
2828,231472.39372012572
2829,216187.85986717328
2830,240878.85519218698
2831,187269.7909195843
2832,238411.96069588326
2833,337485.91232652345
2834,241813.60260130325
2835,236723.50109612336
2836,193148.11198272766
2837,162787.81452579805
2838,150880.11659666747
2839,171678.22542095382
2840,209506.95036958426
2841,202119.87432761243
2842,230169.37397875858
2843,152017.64821584753
2844,189647.94218244049
2845,120728.03828544752
2846,209522.42566141364
2847,217488.49934172092
2848,214092.87201356946
2849,196710.62498598557
2850,258933.1209898192
2851,204341.91179703415
2852,230148.83972197198
2853,223910.79738724665
2854,133862.0186427441
2855,203456.5816221439
2856,199081.8926919879
2857,191424.72833908765
2858,211006.1038115063
2859,92825.95785150163
2860,147443.53681276305
2861,125780.42538076884
2862,190844.00148264313
2863,149547.74969453676
2864,259951.72679426885
2865,152821.70317949215
2866,132648.9372785194
2867,83094.38661620938
2868,87497.87134095376
2869,81510.68317592192
2870,112860.46049266947
2871,56496.891524348815
2872,1497.1063199869113
2873,83627.20968254253
2874,159377.25658317967
2875,123793.94241169817
2876,164121.28505465304
2877,146793.7042875291
2878,154991.39922692717
2879,157238.4341027754
2880,107932.85341818162
2881,152312.63518804277
2882,207366.51054159013
2883,213123.2168846706
2884,198041.28848131254
2885,194942.77200526817
2886,248695.9426744282
2887,107022.62104733691
2888,155877.2864863508
2889,25196.951406380053
2890,64307.10905631732
2891,154921.59941735544
2892,18237.49946260621
2893,91650.29986977004
2894,10774.486774046247
2895,352623.42409826245
2896,289851.65216509136
2897,231346.3463446473
2898,123124.86613014335
2899,212086.79895977522
2900,162432.224431605
2901,222441.22426318433
2902,181804.26962434643
2903,311326.04720898066
2904,353510.47126087453
2905,71943.59894772583
2906,198318.06009493239
2907,109846.424156464
2908,106688.14975408078
2909,132906.87134012143
2910,66489.5715055236
2911,65220.35039369849
2912,150825.82445504883
2913,62879.82227424905
2914,64918.239358092396
2915,86529.82678091055
2916,70474.48363433649
2917,173683.55910971604
2918,120618.7019499819
2919,217542.27225912522
